"year","state","state_po","total_house","DEMOCRAT_House","OTHER_House","REPUBLICAN_House","LIBERTARIAN_House","total_senate","DEMOCRAT_Senate","LIBERTARIAN_Senate","OTHER_Senate","REPUBLICAN_Senate","total_president","DEMOCRAT_President","LIBERTARIAN_President","OTHER_President","REPUBLICAN_President"
2007,"NEBRASKA","NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"NEVADA","NV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"NEW HAMPSHIRE","NH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"NEW JERSEY","NJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"NEW MEXICO","NM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"NEW YORK","NY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"NORTH CAROLINA","NC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"NORTH DAKOTA","ND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"OHIO","OH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"OKLAHOMA","OK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"OREGON","OR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"PENNSYLVANIA","PA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"RHODE ISLAND","RI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"SOUTH CAROLINA","SC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"SOUTH DAKOTA","SD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"TENNESSEE","TN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"TEXAS","TX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"UTAH","UT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"VERMONT","VT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"VIRGINIA","VA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"WASHINGTON","WA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"WEST VIRGINIA","WV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"WISCONSIN","WI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"WYOMING","WY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"DISTRICT OF COLUMBIA","DC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,"PUERTO RICO","PR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,"ALABAMA","AL",4832499,53.07,0.86,69.04,0,2060191,36.52,0,0.12,63.36,2099819,38.74,0,0.94,60.32
2008,"ALASKA","AK",950934,44.97,2.44,50.14,0,317723,47.77,0.78,4.93,46.52,326197,37.89,0.49,2.2,59.42
2008,"ARIZONA","AZ",3702051,48.95,1.13,47.4,2.83,0,0,0,0,0,2293475,45.12,0.55,0.7,53.64
2008,"ARKANSAS","AR",1851753,80.97,14.7,78.53,0,1011754,79.53,0,20.47,0,1086617,38.86,0.44,1.98,58.72
2008,"CALIFORNIA","CA",34015874,61.92,3.61,40.19,4.33,0,0,0,0,0,13561900,61.01,0.5,1.53,36.95
2008,"COLORADO","CO",4149350,55.16,1.34,43.38,4.28,2331621,52.8,0,4.71,42.49,2401361,53.66,0.45,1.18,44.71
2008,"CONNECTICUT","CT",6423661,59.5,2.44,33.05,0.66,0,0,0,0,0,1646792,60.59,0,1.19,38.22
2008,"DELAWARE","DE",385457,37.99,0,61.08,0.93,398134,64.69,0,0,35.31,412412,61.94,0.27,0.84,36.95
2008,"FLORIDA","FL",19103487,46.28,4.29,52.97,0,0,0,0,0,0,8390744,51.03,0.21,0.55,48.22
2008,"GEORGIA","GA",7652476,50.84,0.04,56.16,0,2137956,124.76,0,0,144.77,3924486,46.99,0.73,0.07,52.2
2008,"GEORGIA","GA",7652476,50.84,0.04,56.16,0,3752485,0,3.41,0,0,3924486,46.99,0.73,0.07,52.2
2008,"HAWAII","HI",1149758,70.16,6.09,18.1,2.48,0,0,0,0,0,456064,71.45,0.29,1.82,26.44
2008,"IDAHO","ID",928119,40.73,0.21,59.18,0,644780,34.11,1.54,6.7,57.65,655122,36.09,0.56,1.83,61.52
2008,"ILLINOIS","IL",14398272,60.52,2.69,39.01,0,5329884,67.84,0.94,2.69,28.53,5522371,61.92,0.36,0.95,36.78
2008,"INDIANA","IN",4382612,51.89,0,46.34,3.28,0,0,0,0,0,2751054,49.95,1.06,0.08,48.91
2008,"IOWA","IA",2674077,51.25,2.02,47.12,0,1502918,62.66,0,0.08,37.26,1537123,53.93,0.3,1.38,44.39
2008,"KANSAS","KS",1208302,38.9,1.87,57.11,2.12,1210690,36.46,2.12,1.36,60.06,1235872,41.65,0.54,1.19,56.61
2008,"KENTUCKY","KY",3776466,49.45,6.86,54.59,0,1800821,47.03,0,0,52.97,1826620,41.17,0.33,1.1,57.4
2008,"LOUISIANA","LA",1963800,38.09,6.21,56.81,0.82,1896574,52.11,0.98,1.19,45.72,1960761,39.93,0,1.5,58.56
2008,"MAINE","ME",710101,60.82,0,39.18,0,724430,38.58,0,0.09,61.33,731163,57.71,0,1.91,40.38
2008,"MARYLAND","MD",7507422,67.14,0.37,30.53,2.16,0,0,0,0,0,2631596,61.92,0.37,1.23,36.47
2008,"MASSACHUSETTS","MA",7787003,72.37,15.76,25.17,0,3102995,63.55,3.02,3.59,29.84,3102995,61.36,0.43,2.48,35.73
2008,"MICHIGAN","MI",16872154,52.31,1.28,46.32,1.73,4848620,62.66,1.57,1.91,33.85,5001596,57.43,0.47,1.13,40.96
2008,"MINNESOTA","MN",7034204,57.53,2.86,38.14,0,2887646,41.99,0.48,15.54,41.98,2910369,54.06,0.32,1.8,43.82
2008,"MISSISSIPPI","MS",1947525,57.86,0.82,41.69,0,1247026,38.56,0,0,0,1289865,43,0.2,0.63,56.18
2008,"MISSISSIPPI","MS",1947525,57.86,0.82,41.69,0,1243473,0,0,45.04,116.57,1289865,43,0.2,0.63,56.18
2008,"MISSOURI","MO",9084365,50.08,0.85,51.65,3.74,0,0,0,0,0,2925205,49.29,0.39,0.89,49.43
2008,"MONTANA","MT",480900,32.42,0,64.14,3.43,477658,72.92,0,0,27.08,490109,47.27,0.28,2.92,49.53
2008,"NEBRASKA","NE",775398,34.16,0,65.84,0,792511,40.06,0,2.42,57.52,801281,41.6,0.34,1.53,56.53
2008,"NEVADA","NV",2845652,50.35,2.42,42.23,2.25,0,0,0,0,0,967848,55.15,0.44,1.76,42.65
2008,"NEW HAMPSHIRE","NH",674548,54.08,0,43.67,2.26,694787,51.59,3.1,0.06,45.25,710970,54.13,0.39,0.97,44.52
2008,"NEW JERSEY","NJ",12281010,55.61,1.17,44.76,0.71,3482445,56.03,0.54,1.48,41.95,3868237,57.27,0.22,0.81,41.7
2008,"NEW MEXICO","NM",1098824,56.12,12.79,39.42,0,823650,61.33,0,0,38.67,830158,56.91,0.29,1.02,41.78
2008,"NEW YORK","NY",43022683,51.89,6.9,24.63,0.97,0,0,0,0,0,7722019,60.16,0.25,8.27,31.32
2008,"NORTH CAROLINA","NC",5240722,54.42,0,45.11,1.91,4271970,52.65,3.12,0.04,44.18,4310851,49.7,0.6,0.32,49.37
2008,"NORTH DAKOTA","ND",313965,61.97,0,38.03,0,0,0,0,0,0,316621,44.62,0.43,1.7,53.25
2008,"OHIO","OH",9035134,51.21,3.58,46.36,3.55,0,0,0,0,0,5708350,51.5,0.35,1.24,46.91
2008,"OKLAHOMA","OK",1874067,37.67,5.73,60.03,0,1346819,39.18,0,4.14,56.68,1462661,34.35,0,0,65.65
2008,"OREGON","OR",8738933,61.58,3.62,42.9,2.37,1767504,48.9,0,5.54,45.55,1827864,56.75,0.42,2.43,40.4
2008,"PENNSYLVANIA","PA",13122247,55.45,3.37,45.65,2.24,0,0,0,0,0,6013272,54.49,0.33,1.02,44.17
2008,"RHODE ISLAND","RI",1088462,69.29,2.43,27.1,0,438812,73.07,0,0.45,26.47,471766,62.86,0.29,1.79,35.06
2008,"SOUTH CAROLINA","SC",4360993,49.07,0.59,50.15,0,1871431,42.25,0,0.23,57.52,1920969,44.9,0.38,0.85,53.87
2008,"SOUTH DAKOTA","SD",379007,67.56,0,32.44,0,380673,62.49,0,0,37.51,381975,44.75,0.48,1.61,53.16
2008,"TENNESSEE","TN",6172416,51.94,5.75,59.83,0,2424585,31.64,0,3.21,65.14,2599749,41.83,0,1.27,56.9
2008,"TEXAS","TX",20691106,47.97,11.52,58.26,4.39,7912075,42.84,2.34,0,54.82,8077795,43.68,0.69,0.17,55.45
2008,"UTAH","UT",1588609,42.03,2.97,53.79,1.74,0,0,0,0,0,952370,34.41,0.73,2.28,62.58
2008,"VERMONT","VT",1788906,83.25,3.35,0,0,0,0,0,0,0,325046,67.46,0.33,1.77,30.45
2008,"VIRGINIA","VA",11765059,53.01,0.96,52.42,1.46,3643294,65.03,0.56,0.68,33.73,3723260,52.63,0.3,0.74,46.33
2008,"WASHINGTON","WA",2914463,59.2,0,40.8,0,0,0,0,0,0,3036878,57.65,0.42,1.45,40.48
2008,"WEST VIRGINIA","WV",1549289,66.93,0.03,46.61,0,702308,63.73,0,0.02,36.26,713451,42.59,0,1.7,55.71
2008,"WISCONSIN","WI",9043029,56.95,3.08,50.57,1.79,0,0,0,0,0,2983417,56.22,0.3,1.17,42.31
2008,"WYOMING","WY",249575,42.78,0.22,52.59,4.42,250007,50.73,0,0,0,254904,32.51,0.63,2.15,64.71
2008,"WYOMING","WY",249575,42.78,0.22,52.59,4.42,249619,0,0,0.27,149.07,254904,32.51,0.63,2.15,64.71
2008,"DISTRICT OF COLUMBIA","DC",0,0,0,0,0,0,0,0,0,0,265853,92.46,0,1.01,6.53
2008,"PUERTO RICO","PR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"ALABAMA","AL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"ALASKA","AK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"ARIZONA","AZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"ARKANSAS","AR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"CALIFORNIA","CA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"COLORADO","CO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"CONNECTICUT","CT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"DELAWARE","DE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"FLORIDA","FL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"GEORGIA","GA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"HAWAII","HI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"IDAHO","ID",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"ILLINOIS","IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"INDIANA","IN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"IOWA","IA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"KANSAS","KS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"KENTUCKY","KY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"LOUISIANA","LA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"MAINE","ME",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"MARYLAND","MD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"MASSACHUSETTS","MA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"MICHIGAN","MI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"MINNESOTA","MN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"MISSISSIPPI","MS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"MISSOURI","MO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"MONTANA","MT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"NEBRASKA","NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"NEVADA","NV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"NEW HAMPSHIRE","NH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"NEW JERSEY","NJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"NEW MEXICO","NM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"NEW YORK","NY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"NORTH CAROLINA","NC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"NORTH DAKOTA","ND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"OHIO","OH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"OKLAHOMA","OK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"OREGON","OR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"PENNSYLVANIA","PA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"RHODE ISLAND","RI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"SOUTH CAROLINA","SC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"SOUTH DAKOTA","SD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"TENNESSEE","TN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"TEXAS","TX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"UTAH","UT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"VERMONT","VT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"VIRGINIA","VA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"WASHINGTON","WA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"WEST VIRGINIA","WV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"WISCONSIN","WI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"WYOMING","WY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"DISTRICT OF COLUMBIA","DC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,"PUERTO RICO","PR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"ALABAMA","AL",3724156,50.33,2.25,66.86,0,1485499,34.71,0,0.11,65.18,0,0,0,0,0
2010,"ALASKA","AK",254335,30.51,0.53,68.96,0,255503,23.5,0.57,40.38,35.55,0,0,0,0,0
2010,"ARIZONA","AZ",2673544,41.92,1.39,53.03,4.25,1708484,34.65,4.69,1.8,58.86,0,0,0,0,0
2010,"ARKANSAS","AR",1944847,41.08,1.77,56.25,0,779957,36.95,0,5.15,57.9,0,0,0,0,0
2010,"CALIFORNIA","CA",30209860,55.15,2.34,43.49,3.29,10000160,52.18,1.75,3.89,42.17,0,0,0,0,0
2010,"COLORADO","CO",5803430,45.42,1.55,50.14,2.59,1772286,48.05,1.27,4.25,46.42,0,0,0,0,0
2010,"CONNECTICUT","CT",4561455,55.79,1.32,40.24,0,1153115,52.48,0,4.3,43.22,0,0,0,0,0
2010,"DELAWARE","DE",916908,56.78,0.76,41.04,0.65,307402,56.61,0.68,2.68,40.03,0,0,0,0,0
2010,"FLORIDA","FL",13809021,41.91,5.91,60.16,0,5411106,20.2,0.46,30.45,48.89,0,0,0,0,0
2010,"GEORGIA","GA",4842572,48.64,0.04,61.9,0,2555258,39,2.69,0,58.31,0,0,0,0,0
2010,"HAWAII","HI",543379,62.88,0.71,35.86,1.78,370583,74.81,0.8,2.82,21.57,0,0,0,0,0
2010,"IDAHO","ID",694571,33.74,6.23,58.97,1.9,449530,24.93,0,3.9,71.18,0,0,0,0,0
2010,"ILLINOIS","IL",6521795,50.76,3.53,46.54,0,3704473,46.42,2.36,3.21,48.01,0,0,0,0,0
2010,"INDIANA","IN",2394708,38.88,1.75,55.65,4.82,1744481,40,5.41,0.01,54.58,0,0,0,0,0
2010,"IOWA","IA",3119190,43.37,1.32,53.99,1.93,1116063,33.3,2.27,0.08,64.35,0,0,0,0,0
2010,"KANSAS","KS",1038912,32.91,2.48,63.21,3.27,837692,26.38,2.14,1.39,70.09,0,0,0,0,0
2010,"KENTUCKY","KY",2105381,37.39,0.32,62.35,0.79,1356096,44.25,0,0.02,55.73,0,0,0,0,0
2010,"LOUISIANA","LA",2570469,35.34,7.55,65.2,0,1264994,37.67,1.1,4.67,56.55,0,0,0,0,0
2010,"MAINE","ME",862025,56.02,0.01,43.97,0,0,0,0,0,0,0,0,0,0,0
2010,"MARYLAND","MD",5977681,60.48,0.4,36.94,2.27,1833858,62.2,0,2.05,35.75,0,0,0,0,0
2010,"MASSACHUSETTS","MA",8678491,60.05,1.84,38.74,0,0,0,0,0,0,0,0,0,0,0
2010,"MICHIGAN","MI",9049418,44.3,1.11,52.32,1.35,0,0,0,0,0,0,0,0,0,0
2010,"MINNESOTA","MN",7513236,47.93,2.17,46.43,0,0,0,0,0,0,0,0,0,0,0
2010,"MISSISSIPPI","MS",2437761,44.47,0.99,53.72,0.52,0,0,0,0,0,0,0,0,0,0
2010,"MISSOURI","MO",7268736,41.4,0.87,57.44,5.44,1943899,40.63,3.02,2.13,54.23,0,0,0,0,0
2010,"MONTANA","MT",360341,33.84,0,60.41,5.74,0,0,0,0,0,0,0,0,0,0
2010,"NEBRASKA","NE",652789,28.32,11.98,67.55,0,0,0,0,0,0,0,0,0,0,0
2010,"NEVADA","NV",2108530,45.22,2.21,50.85,1.41,721404,50.29,0,5.16,44.55,0,0,0,0,0
2010,"NEW HAMPSHIRE","NH",674450,44.59,2.76,51.19,2.84,454710,36.85,1.05,2.02,60.09,0,0,0,0,0
2010,"NEW JERSEY","NJ",6279771,48.3,0.93,49.74,1.45,0,0,0,0,0,0,0,0,0,0
2010,"NEW MEXICO","NM",596651,51.58,0,48.42,0,0,0,0,0,0,0,0,0,0,0
2010,"NEW YORK","NY",20327067,54.71,5,34.56,0.71,4757635,123.71,0.91,21.33,0,0,0,0,0,0
2010,"NEW YORK","NY",20327067,54.71,5,34.56,0.71,4763899,0,0,0,54.11,0,0,0,0,0
2010,"NORTH CAROLINA","NC",3548518,45.24,0.26,54.12,2.3,2660079,43.05,2.09,0.05,54.81,0,0,0,0,0
2010,"NORTH DAKOTA","ND",236344,45.08,0,54.92,0,238534,22.2,1.63,0,76.17,0,0,0,0,0
2010,"OHIO","OH",8781066,42.12,2.55,53.67,3.87,3815098,39.4,0,3.75,56.85,0,0,0,0,0
2010,"OKLAHOMA","OK",1783064,37.23,13.06,65.52,0,1017151,26.13,0,3.23,70.64,0,0,0,0,0
2010,"OREGON","OR",4870651,51.31,1.16,45.97,0.85,1442588,57.22,1.11,2.42,39.25,0,0,0,0,0
2010,"PENNSYLVANIA","PA",8810991,47.57,3.98,53.44,3.08,3977661,48.99,0,0,51.01,0,0,0,0,0
2010,"RHODE ISLAND","RI",1006452,55.36,3.4,37.84,0,0,0,0,0,0,0,0,0,0,0
2010,"SOUTH CAROLINA","SC",5622517,40.09,1.09,56.26,1.41,1318794,27.65,0,10.88,61.48,0,0,0,0,0
2010,"SOUTH DAKOTA","SD",319426,45.89,5.99,48.12,0,227947,0,0,0,100,0,0,0,0,0
2010,"TENNESSEE","TN",3285663,34.73,3.62,61.26,0,0,0,0,0,0,0,0,0,0,0
2010,"TEXAS","TX",14696617,37.45,1.65,64.44,4.65,0,0,0,0,0,0,0,0,0,0
2010,"UTAH","UT",2114671,34.07,2.21,61.04,1.87,585230,32.76,0,5.66,61.58,0,0,0,0,0
2010,"VERMONT","VT",954084,64.57,1.13,32.03,0,235178,64.33,0,4.76,30.91,0,0,0,0,0
2010,"VIRGINIA","VA",9178777,45.04,1.64,54.16,3.09,0,0,0,0,0,0,0,0,0,0
2010,"WASHINGTON","WA",4958818,52.29,17.03,51.62,0,2511094,52.36,0,0,47.64,0,0,0,0,0
2010,"WEST VIRGINIA","WV",699619,44.3,1.85,55.03,0,529948,53.47,0,3.13,43.4,0,0,0,0,0
2010,"WISCONSIN","WI",5589681,43.85,1,54.46,1.64,2171331,47.02,0,1.12,51.86,0,0,0,0,0
2010,"WYOMING","WY",190822,23.98,2.17,69,4.85,0,0,0,0,0,0,0,0,0,0
2010,"DISTRICT OF COLUMBIA","DC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,"PUERTO RICO","PR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"ALABAMA","AL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"ALASKA","AK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"ARIZONA","AZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"ARKANSAS","AR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"CALIFORNIA","CA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"COLORADO","CO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"CONNECTICUT","CT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"DELAWARE","DE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"FLORIDA","FL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"GEORGIA","GA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"HAWAII","HI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"IDAHO","ID",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"ILLINOIS","IL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"INDIANA","IN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"IOWA","IA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"KANSAS","KS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"KENTUCKY","KY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"LOUISIANA","LA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"MAINE","ME",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"MARYLAND","MD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"MASSACHUSETTS","MA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"MICHIGAN","MI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"MINNESOTA","MN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"MISSISSIPPI","MS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"MISSOURI","MO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"MONTANA","MT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"NEBRASKA","NE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"NEVADA","NV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"NEW HAMPSHIRE","NH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"NEW JERSEY","NJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"NEW MEXICO","NM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"NEW YORK","NY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"NORTH CAROLINA","NC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"NORTH DAKOTA","ND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"OHIO","OH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"OKLAHOMA","OK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"OREGON","OR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"PENNSYLVANIA","PA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"RHODE ISLAND","RI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"SOUTH CAROLINA","SC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"SOUTH DAKOTA","SD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"TENNESSEE","TN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"TEXAS","TX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"UTAH","UT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"VERMONT","VT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"VIRGINIA","VA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"WASHINGTON","WA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"WEST VIRGINIA","WV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"WISCONSIN","WI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"WYOMING","WY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"DISTRICT OF COLUMBIA","DC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,"PUERTO RICO","PR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"ALABAMA","AL",3666584,40.02,0.34,63.8,0,0,0,0,0,0,2074338,38.36,0,1.1,60.55
2012,"ALASKA","AK",869412,28.61,1.13,63.94,5.19,0,0,0,0,0,300495,40.81,2.46,1.93,54.8
2012,"ARIZONA","AZ",6949179,43.57,0.89,55.32,6.16,2243422,46.2,4.55,0.01,49.23,2299254,44.59,1.4,0.36,53.65
2012,"ARKANSAS","AR",1830448,38.46,5.56,61.42,3.66,0,0,0,0,0,1069468,36.88,1.52,1.03,60.57
2012,"CALIFORNIA","CA",22953941,63.47,28.93,43.84,0,12578511,62.52,0,0,37.48,13038547,60.24,1.1,1.54,37.12
2012,"COLORADO","CO",7658695,50.4,4.59,46.68,3.5,0,0,0,0,0,2569516,51.49,1.38,1,46.13
2012,"CONNECTICUT","CT",4983879,60.35,2.73,33.48,0.84,1511764,52.45,1.66,5.9,39.99,1558204,58.09,0.79,0.38,40.75
2012,"DELAWARE","DE",388059,64.41,1.1,33.44,1.06,399606,66.42,0,4.63,28.95,413890,58.61,0.94,0.47,39.98
2012,"FLORIDA","FL",20450766,48.48,4.63,54.78,3.26,8189946,55.23,0,2.54,42.23,8474179,50.01,0.53,0.33,49.13
2012,"GEORGIA","GA",6464700,49.76,0,59.22,0,0,0,0,0,0,3897839,45.51,1.16,0,53.33
2012,"HAWAII","HI",437159,65.2,3.34,31.46,0,437159,61.65,0,1.53,36.83,437159,70.15,0.88,1.29,27.68
2012,"IDAHO","ID",951942,32.79,1.23,64.04,3.87,0,0,0,0,0,652274,32.62,1.45,1.4,64.53
2012,"ILLINOIS","IL",8963101,54.24,2.73,43.65,0,0,0,0,0,0,5242014,57.6,1.07,0.59,40.73
2012,"INDIANA","IN",4265568,44.74,0,52.93,4.13,2560102,50.04,5.67,0,44.28,2624534,43.93,1.91,0.04,54.13
2012,"IOWA","IA",4997389,50.26,1.1,47.27,0,0,0,0,0,0,1582180,51.99,0.82,1.02,46.18
2012,"KANSAS","KS",2456781,35.38,0,70.05,14.33,0,0,0,0,0,1159971,37.99,1.76,0.53,59.71
2012,"KENTUCKY","KY",3235011,39.23,2.33,58.87,1.74,0,0,0,0,0,1797212,37.8,0.95,0.76,60.49
